user_id,signup_ts,country,is_seller,marketing_opt_in
1279,2025-11-27 23:10:15.381366,KM,0,0
1280,2025-01-21 14:04:46.004855,AF,0,0
1281,2025-02-22 23:44:39.770902,NG,1,1
1282,2024-02-08 21:00:57.745113,SM,0,0
1283,2025-07-11 18:23:12.114929,SO,0,0
1284,2026-01-14 05:56:57.475251,AM,0,0
1285,2025-02-01 01:51:39.489074,MC,1,1
1286,2025-06-06 14:04:21.850653,EE,0,1
1287,2024-04-18 09:24:40.375950,BY,0,0
1288,2025-02-17 06:31:25.337474,GY,0,1
1289,2024-06-19 10:06:40.504843,SL,1,1
1290,2024-08-02 14:31:30.765397,MH,0,1
1291,2024-08-13 11:51:34.283148,MY,0,1
1292,2024-03-28 22:34:40.831944,NA,0,0
1293,2024-12-31 12:10:43.361908,HN,0,1
1294,2026-01-23 13:32:26.715869,GR,0,1
1295,2024-09-06 08:15:43.063804,BR,0,1
1296,2025-05-22 18:13:53.031796,CF,1,1
1297,2025-08-08 01:56:42.286732,BW,0,0
1298,2024-11-22 06:23:42.519613,MT,0,1
1299,2025-03-09 22:56:48.828117,BG,0,0
1300,2025-05-10 08:24:43.837635,ME,0,0
1301,2024-06-04 09:51:54.475973,SB,0,0
1302,2025-10-09 17:10:00.318487,KH,1,0
1303,2025-08-26 04:33:34.328515,TM,0,0
1304,2026-01-14 03:19:02.568882,BY,0,0
1305,2025-11-14 20:18:02.113414,BB,1,0
1306,2024-07-17 01:24:23.381323,MD,1,0
1307,2025-11-09 13:25:35.905501,PY,0,1
1308,2024-08-16 05:57:32.018450,BO,0,0
1309,2025-06-14 04:19:36.336588,IT,0,0
1310,2025-11-18 03:33:02.696142,TM,1,0
1311,2025-05-25 22:54:21.121915,EE,1,1
1312,2025-12-09 15:56:11.735588,KW,0,1
1313,2024-02-11 15:45:38.752470,GE,0,1
1314,2025-04-04 00:53:08.718125,GB,0,1
1315,2025-09-21 17:12:24.133354,MY,0,0
1316,2025-12-09 17:50:24.533180,KG,0,1
1317,2024-05-28 21:15:01.349875,GY,0,0
1318,2025-03-20 04:17:29.072560,MW,1,1
1319,2025-06-08 18:42:09.361879,SR,1,1
1320,2024-09-29 12:58:43.944537,TW,1,1
1321,2025-07-24 14:06:28.132040,FM,0,0
1322,2025-07-13 04:56:19.204568,SC,1,1
1323,2025-07-28 18:14:13.805976,LY,0,0
1324,2024-03-10 10:37:50.254212,NZ,1,0
1325,2024-07-18 19:05:16.121331,BO,0,0
1326,2024-10-06 00:21:32.768060,VE,0,0
1327,2025-12-28 17:22:10.697639,MY,0,0
1328,2026-01-07 23:54:00.563761,LR,1,0
1329,2024-02-21 20:38:00.196317,IR,1,1
1330,2025-08-25 14:02:25.530195,PG,0,1
1331,2025-01-23 14:16:29.490352,MK,0,1
1332,2025-03-10 04:50:32.968606,MT,0,1
1333,2024-12-11 16:12:05.263247,KZ,0,0
1334,2025-04-03 04:31:55.058050,MU,0,1
1335,2024-04-02 19:35:55.294031,VN,1,0
1336,2024-09-02 23:42:06.584854,HU,0,0
1337,2025-07-05 03:07:37.410158,BS,1,0
1338,2024-08-13 23:12:27.268650,MU,1,0
1339,2025-07-04 02:01:58.181160,ZW,0,0
1340,2024-05-22 21:57:32.215327,MW,0,0
1341,2024-09-18 13:06:04.518902,CD,0,1
1342,2024-04-07 01:44:34.013948,KP,0,0
1343,2024-12-21 02:08:46.562840,PS,0,0
1344,2024-08-15 06:39:58.861929,CO,0,0
1345,2024-04-03 23:42:13.429922,NR,0,0
1346,2024-12-24 02:09:44.842070,TH,0,0
1347,2025-02-08 13:07:03.137810,CA,0,0
1348,2024-02-19 09:39:41.943610,MH,1,0
1349,2025-03-11 01:33:58.169805,UG,0,0
1350,2025-04-12 01:52:02.486862,LR,1,1
1351,2025-10-23 03:32:34.996907,AL,0,1
1352,2024-08-31 09:46:41.634315,MW,0,0
1353,2025-08-22 09:16:09.531091,RS,1,1
1354,2025-11-19 11:32:06.535237,HN,0,0
1355,2025-03-24 00:35:10.631219,DO,0,0
1356,2025-06-14 19:52:53.659278,DO,1,0
1357,2024-05-11 15:19:40.173614,KI,0,0
1358,2024-08-14 06:49:46.876486,CY,0,0
1359,2024-03-17 10:25:11.517524,NZ,0,1
1360,2024-08-19 19:16:53.856446,KG,1,0
1361,2025-01-18 22:33:41.473492,BO,1,1
1362,2024-10-21 00:19:09.040287,HU,1,0
1363,2025-07-10 19:42:49.407371,SA,0,0
1364,2025-04-08 23:34:45.476060,FJ,0,0
1365,2024-12-30 16:15:39.348268,CR,0,0
1366,2024-09-09 18:22:05.884423,MY,1,0
1367,2024-09-29 21:31:23.916488,VN,0,1
1368,2024-11-03 17:17:56.110368,LS,1,1
1369,2024-12-17 19:01:39.028665,NR,1,0
1370,2025-09-17 21:46:30.242721,CF,1,0
1371,2026-01-11 20:54:08.021713,CR,0,0
1372,2024-09-06 16:20:15.927408,UY,0,0
1373,2025-12-23 04:29:23.720854,FR,0,1
1374,2025-01-15 03:01:09.964403,EE,0,0
1375,2026-01-04 19:42:35.466604,LB,1,1
1376,2024-08-31 02:46:46.754200,MD,0,1
1377,2025-05-07 12:59:33.812175,TR,0,0
1378,2025-08-24 10:26:59.480693,LR,1,0
1379,2024-10-31 22:04:17.793687,MX,0,1
1380,2024-10-23 20:31:39.898959,TM,1,0
1381,2024-06-25 04:02:56.779896,ST,0,0
1382,2024-06-10 15:38:53.095017,SY,0,0
1383,2024-02-19 21:07:51.071230,ZA,0,1
1384,2025-01-02 10:11:23.235358,KN,0,0
1385,2024-07-02 08:42:20.193593,JP,0,1
1386,2025-09-29 10:53:03.158151,BJ,0,0
1387,2025-09-20 10:57:42.445214,NE,1,0
1388,2025-06-05 19:34:18.221092,CU,0,0
1389,2025-05-07 20:35:38.405272,GY,0,0
1390,2024-08-02 19:08:40.446811,DE,0,0
1391,2025-07-06 16:25:53.955657,MT,0,1
1392,2024-03-25 05:58:18.513549,US,1,1
1393,2025-01-15 06:57:47.805528,MZ,1,0
1394,2025-02-24 13:31:24.013483,MD,1,0
1395,2024-12-01 18:41:51.032144,AZ,1,1
1396,2025-08-30 19:47:24.458003,ML,1,1
1397,2025-06-26 17:57:57.930323,SO,0,0
1398,2025-04-08 23:49:00.367970,BS,0,0
1399,2024-04-20 02:39:46.157811,HU,0,1
1400,2025-05-25 14:00:24.982402,MH,1,0
1401,2024-05-31 17:25:01.838156,VA,1,1
1402,2024-03-03 13:50:20.126662,KH,1,1
1403,2025-06-09 02:21:45.530411,MZ,0,1
1404,2026-01-06 10:55:09.407770,LS,1,0
1405,2026-01-05 15:44:00.810172,NR,0,1
1406,2024-04-17 14:37:10.491343,BZ,0,1
1407,2024-08-07 05:19:38.895797,SE,0,0
1408,2025-07-29 18:43:09.647619,TH,0,1
1409,2025-03-30 06:37:07.190042,TR,0,0
1410,2024-07-10 16:16:22.292415,MR,0,0
1411,2024-11-11 22:25:37.403071,GD,1,0
1412,2025-04-05 04:07:37.741578,SC,0,0
1413,2024-05-20 08:02:18.075213,AR,0,1
1414,2025-01-17 20:57:41.323466,KE,1,0
1415,2024-11-30 01:55:55.560946,BS,0,0
1416,2024-04-25 00:07:20.911332,ZA,0,1
1417,2024-05-13 17:01:54.306053,KR,0,0
1418,2024-10-07 19:43:51.355557,GA,0,1
1419,2025-02-14 21:11:08.219397,MG,1,0
1420,2025-01-13 01:06:12.580919,OM,1,0
1421,2025-07-11 14:54:06.523353,PG,0,1
1422,2024-09-20 04:13:06.171574,KG,1,1
1423,2024-03-03 20:36:44.593898,KN,0,0
1424,2024-04-24 06:52:12.757406,LV,1,0
1425,2025-05-18 13:08:53.230949,GD,0,0
1426,2025-09-06 15:20:43.210154,SZ,0,0
1427,2024-07-27 09:24:54.922647,EC,0,1
1428,2025-03-09 09:04:36.623383,LS,0,0
1429,2025-03-15 04:15:13.187198,PL,0,0
1430,2024-07-18 14:01:50.599595,NA,0,0
1431,2025-05-05 05:54:22.252261,ER,1,0
1432,2025-05-13 01:49:07.648677,NR,1,0
1433,2024-11-15 04:24:39.345682,LK,0,0
1434,2025-04-23 19:28:42.996828,FJ,0,1
1435,2024-12-24 14:59:01.892258,NP,0,0
1436,2024-11-10 06:07:58.136078,MA,1,1
1437,2024-07-06 02:57:09.963063,IT,1,0
1438,2025-08-02 18:39:36.086320,BI,1,0
1439,2025-03-27 23:02:12.849216,SO,0,0
1440,2024-06-15 18:56:26.351291,LR,0,0
1441,2024-06-23 04:15:43.746445,CI,0,1
1442,2024-08-09 20:42:15.677988,RW,0,0
1443,2025-02-19 16:53:49.115258,DZ,0,1
1444,2024-09-16 03:42:03.524419,MW,0,0
1445,2025-04-21 18:24:58.920921,TZ,1,1
1446,2024-04-23 15:54:44.762011,MH,0,1
1447,2025-10-09 20:27:46.164287,VN,1,1
1448,2024-06-05 05:55:12.361608,GQ,0,1
1449,2025-06-29 22:17:58.650890,KG,0,0
1450,2025-12-02 07:09:09.277354,UA,0,0
1451,2024-04-02 03:04:52.998634,CR,0,1
1452,2024-09-15 23:52:21.739380,GY,0,0
1453,2024-09-10 07:01:34.239384,EG,0,0
1454,2024-10-29 21:52:24.257236,CV,1,0
1455,2025-02-07 08:47:13.097282,NL,0,0
1456,2025-04-10 21:30:06.129325,TR,0,0
1457,2024-11-06 12:16:09.995677,ER,1,1
1458,2025-01-20 17:19:09.031335,SO,0,1
1459,2025-06-20 18:11:01.592389,KH,1,1
1460,2025-12-11 01:44:50.891402,EC,0,0
1461,2025-03-11 13:42:41.317252,RW,0,1
1462,2024-08-29 04:57:47.424590,ER,1,0
1463,2024-09-17 00:18:58.947057,PG,0,1
1464,2025-04-27 16:26:56.352831,MK,1,1
1465,2025-12-26 12:29:12.290548,RU,1,0
1466,2024-05-09 22:54:41.890879,MV,0,1
1467,2026-01-04 06:38:22.247575,SD,0,0
1468,2025-05-22 06:33:22.050490,NE,1,0
1469,2025-06-14 09:01:26.145881,NI,1,0
1470,2025-07-02 23:07:32.764617,PA,1,0
1471,2025-01-22 04:53:44.963219,BS,0,1
1472,2025-03-19 05:32:00.171509,PS,0,1
1473,2024-07-10 07:28:04.820824,AU,1,0
1474,2024-08-18 23:50:23.961575,SO,0,0
1475,2024-08-29 02:04:47.536329,PK,0,1
1476,2025-03-19 09:57:46.543841,SA,1,1
1477,2025-03-07 18:47:10.155509,CG,1,0
1478,2025-03-24 13:47:54.407683,IQ,1,1
1479,2025-08-19 10:09:36.380929,MM,1,1
1480,2025-03-02 04:05:41.630726,TW,0,1
1481,2024-03-01 14:44:46.532208,WS,0,0
1482,2024-12-18 15:04:39.271460,GM,0,1
1483,2026-01-23 05:31:24.687625,CA,1,1
1484,2025-07-21 20:15:04.060419,TD,1,0
1485,2025-08-02 01:28:44.844831,KG,1,0
1486,2025-10-31 05:59:48.738320,AU,0,0
1487,2024-12-24 17:44:31.626722,MG,1,1
1488,2025-10-22 00:55:13.922248,BT,0,0
1489,2024-12-16 22:48:48.053227,CL,1,0
1490,2025-08-19 19:15:08.417064,GW,1,1
1491,2024-07-02 12:44:01.853589,LK,0,0
1492,2025-04-04 16:27:00.409977,MG,1,1
1493,2025-10-21 04:44:34.782688,VA,0,1
1494,2025-05-07 10:40:53.497442,DM,0,0
1495,2025-04-25 07:19:03.495218,GA,1,1
1496,2025-09-16 11:39:56.387110,BH,0,1
1497,2025-03-22 15:31:13.198769,SN,0,0
1498,2024-08-23 13:05:53.463035,SO,0,1
1499,2024-06-02 05:09:42.086311,MA,0,0
1500,2024-08-31 23:34:53.813658,TO,0,1
1501,2024-08-13 12:10:51.127936,SG,0,1
1502,2026-01-20 02:21:30.371127,GD,0,1
1503,2025-09-17 16:36:39.277736,CR,0,1
1504,2026-01-03 12:06:25.348425,NG,1,0
1505,2025-12-02 08:39:45.368548,IS,0,0
1506,2025-10-25 13:54:45.821510,CN,0,0
1507,2025-06-26 14:19:25.496892,CO,0,0
1508,2024-07-31 14:28:19.618100,LC,0,0
1509,2024-09-22 12:05:43.789450,HU,1,0
1510,2025-08-09 11:02:23.942149,GD,0,1
1511,2024-11-13 01:53:29.808578,CV,0,0
1512,2025-03-28 00:23:51.975823,IQ,0,0
1513,2025-05-03 19:45:48.885475,MT,0,0
1514,2024-12-26 09:21:08.925414,ZW,1,1
1515,2025-09-02 15:46:20.427882,BW,0,1
1516,2024-11-20 11:50:13.000963,AE,0,0
1517,2024-08-21 10:58:11.159914,MN,1,0
1518,2024-12-28 08:45:23.116380,RU,0,0
1519,2024-09-26 07:07:44.819337,AD,0,1
1520,2025-10-26 22:31:27.762554,ES,0,0
1521,2024-04-08 06:09:55.429868,PK,0,1
1522,2025-05-08 22:58:12.995161,MC,0,0
1523,2024-10-18 21:26:22.198026,BI,1,1
1524,2025-09-03 10:41:38.544507,MY,0,0
1525,2024-07-08 08:08:25.504344,NP,0,0
1526,2025-09-24 18:05:00.913342,SA,0,0
1527,2024-08-14 09:06:34.225926,JM,0,0
1528,2024-10-03 22:36:42.528727,TR,0,1
1529,2024-05-05 14:45:58.560146,RU,0,0
1530,2025-08-29 01:24:42.561198,KZ,0,1
1531,2025-08-10 00:43:19.901050,BD,0,0
1532,2024-04-12 22:56:49.685836,PK,0,1
1533,2024-02-12 02:41:14.677099,DJ,0,0
1534,2024-12-18 13:39:50.378406,AD,0,1
1535,2026-01-24 17:40:56.914338,NP,0,1
1536,2024-06-27 00:11:46.454552,FM,1,1
1537,2025-11-25 12:32:28.757148,CF,0,0
1538,2024-09-07 17:24:42.058227,IS,0,1
1539,2024-04-08 09:38:32.499840,ML,1,0
1540,2024-08-01 02:57:18.720809,MR,0,1
1541,2025-05-30 15:06:00.262852,CF,1,1
1542,2024-05-31 03:09:24.448821,MY,0,0
1543,2025-05-02 05:02:39.840590,RS,1,1
1544,2025-06-25 03:31:15.417358,HT,0,0
1545,2024-12-09 18:19:16.960896,BW,0,0
1546,2025-06-28 06:08:48.529103,AD,0,1
1547,2024-07-05 02:50:53.475402,BO,0,1
1548,2024-05-07 03:40:46.609322,GR,0,1
1549,2025-02-13 15:53:52.420570,PA,1,0
1550,2024-02-07 00:03:53.507852,MC,0,0
1551,2024-10-08 04:37:39.498101,CL,0,1
1552,2026-01-22 01:06:29.210136,NO,1,0
1553,2025-06-21 04:40:08.156452,QA,0,0
1554,2024-03-22 22:58:42.269703,MV,1,0
1555,2024-04-05 11:21:36.679028,CA,0,1
1556,2024-04-15 14:31:49.076507,MN,0,0
1557,2025-11-04 18:19:36.266995,CU,1,0
1558,2024-11-05 18:55:56.265785,GB,0,1
1559,2025-10-31 00:31:02.568439,BA,1,0
1560,2026-01-25 13:00:02.685818,CV,0,0
1561,2024-03-21 04:36:36.075851,TM,0,0
1562,2024-02-06 09:49:32.388958,CF,0,0
1563,2024-05-30 02:27:47.269948,MG,1,1
1564,2025-07-11 22:34:55.467848,YE,0,0
1565,2025-07-30 19:32:26.252988,NG,1,1
1566,2025-04-25 05:59:58.171146,PA,1,1
1567,2025-10-20 09:42:02.717527,BT,1,0
1568,2025-11-16 03:53:15.768090,CU,0,1
1569,2025-08-02 20:45:59.244926,TZ,1,1
1570,2025-07-17 11:25:13.978590,MG,0,0
1571,2026-01-03 20:27:52.522540,KW,0,1
1572,2025-08-31 02:01:36.706378,HU,0,0
1573,2024-08-20 12:54:52.461494,BS,0,0
1574,2024-07-30 11:59:44.721616,US,1,1
1575,2025-04-13 12:18:01.727939,UZ,1,0
1576,2024-08-26 08:20:43.564552,FM,0,0
1577,2024-02-19 19:31:23.406225,KM,1,0
1578,2025-10-31 23:49:56.710279,GA,0,1
1579,2025-02-12 10:10:47.080255,SE,1,0
1580,2024-06-17 00:30:39.064038,MX,1,0
1581,2024-09-03 02:33:06.975889,BF,0,0
1582,2025-08-25 18:29:02.308421,GY,0,0
1583,2025-01-26 17:23:04.255783,CG,0,0
1584,2024-07-25 07:46:48.632100,DZ,1,0
1585,2025-04-09 01:44:31.791327,SM,1,0
1586,2025-11-10 09:56:32.619126,AL,0,0
1587,2026-01-21 02:48:05.103888,LB,0,0
1588,2024-05-06 15:06:39.847603,TN,0,0
1589,2024-12-03 15:37:40.884862,ST,0,1
1590,2025-06-13 02:15:45.887337,PW,1,1
1591,2025-12-28 10:15:43.677270,BN,0,0
1592,2024-02-12 09:50:28.091362,BJ,0,0
1593,2024-02-10 07:04:12.988297,GM,0,0
1594,2024-02-29 07:28:33.535721,BH,0,0
1595,2025-12-24 05:03:10.424283,MY,1,1
1596,2025-02-04 06:54:16.187809,YE,0,1
1597,2025-07-04 18:43:17.240902,NI,1,0
1598,2024-12-05 15:10:05.744902,MZ,0,0
1599,2024-03-31 10:20:07.399927,SO,1,1
1600,2025-02-26 23:09:58.391370,DE,0,0
1601,2024-08-20 21:40:54.170187,KR,0,0
1602,2024-03-28 22:37:07.139110,GA,0,1
1603,2026-01-11 22:26:42.502687,DE,0,1
1604,2025-02-26 00:59:08.157734,MX,1,1
1605,2025-04-03 14:23:07.467545,CF,0,1
1606,2025-06-11 17:11:30.887336,BI,0,1
1607,2024-09-13 18:59:35.636775,NZ,0,1
1608,2025-07-17 10:31:49.615191,GY,0,0
1609,2024-03-13 12:25:47.176737,BT,0,0
1610,2025-12-06 15:22:49.884537,CI,1,1
1611,2024-12-27 09:32:53.074409,UZ,0,0
1612,2024-03-11 09:59:09.247779,TL,0,0
1613,2025-07-26 00:15:54.516486,SZ,0,1
1614,2024-06-07 12:35:24.821474,AL,0,0
1615,2025-07-01 07:49:27.146131,ME,0,0
1616,2024-02-08 12:14:37.972967,SB,0,1
1617,2025-12-27 09:04:23.364991,SK,0,0
1618,2025-02-12 00:57:11.384562,WS,0,0
1619,2024-08-07 14:14:37.847375,MR,0,1
1620,2024-05-02 22:32:13.341203,IQ,0,0
1621,2025-07-19 14:43:47.461327,CL,0,0
1622,2025-08-16 17:35:46.038769,AT,0,1
1623,2024-10-01 22:30:11.029099,NP,1,0
1624,2024-08-16 21:29:01.668424,BI,0,0
1625,2024-08-10 07:09:27.424847,TR,1,1
1626,2025-05-03 14:51:17.878234,SB,0,0
1627,2024-12-28 17:33:34.196033,ML,0,0
1628,2024-03-11 17:10:56.769858,TN,0,0
1629,2024-06-01 02:56:06.102679,DJ,0,0
1630,2024-08-04 13:49:23.637410,CA,0,1
1631,2025-11-14 11:08:06.895259,GQ,0,0
1632,2025-07-12 04:39:14.627108,GT,0,0
1633,2025-07-25 08:14:57.418654,AD,1,0
1634,2024-03-03 09:18:07.226970,AL,0,0
1635,2024-07-27 20:36:33.114647,PW,0,1
1636,2024-10-23 02:18:42.409860,CZ,0,0
1637,2024-06-09 22:42:27.882489,AZ,1,0
1638,2025-03-10 01:48:38.348520,LC,1,1
1639,2025-07-25 06:14:54.003561,NL,1,0
1640,2024-07-13 05:20:42.972197,HU,0,1
1641,2024-11-30 06:51:41.174328,WS,0,0
1642,2024-09-20 22:11:59.346485,BO,1,1
1643,2025-03-23 17:08:40.973650,CL,0,0
1644,2025-01-31 22:47:28.971088,BF,0,1
1645,2024-06-10 05:25:46.629269,SI,1,0
1646,2026-01-17 02:55:38.422283,MZ,0,1
1647,2024-03-21 13:38:08.800430,PT,0,0
1648,2025-10-24 20:06:42.897761,KR,1,0
1649,2024-09-26 07:19:59.558936,TG,0,0
1650,2024-12-29 20:42:18.986585,MN,0,1
1651,2024-06-25 19:19:15.224661,TM,0,1
1652,2025-08-26 06:51:16.292063,SZ,0,0
1653,2025-04-30 02:26:07.008074,PL,0,0
1654,2024-10-26 05:38:49.289937,SA,0,0
1655,2026-01-29 01:58:31.224283,FJ,0,0
1656,2025-07-19 06:26:46.294320,ST,1,1
1657,2025-08-08 17:39:35.318771,HN,1,0
1658,2024-05-20 04:54:28.805880,NE,0,1
1659,2024-02-17 16:26:01.271054,SR,0,0
1660,2024-10-10 06:35:04.347413,MD,1,1
1661,2025-11-01 23:52:32.179006,LT,0,0
1662,2024-02-01 06:52:56.454405,KM,1,0
1663,2024-11-01 01:55:12.977050,LK,1,1
1664,2025-07-15 10:26:08.004491,CA,1,0
1665,2024-06-29 02:37:11.308954,GW,0,1
1666,2024-12-02 21:15:37.389403,BH,0,1
1667,2026-01-10 15:41:32.107569,CV,0,0
1668,2025-07-04 01:36:00.535716,BW,1,1
1669,2024-03-03 06:53:20.190249,HT,1,1
1670,2025-11-16 16:03:49.735697,SK,0,1
1671,2024-11-27 22:45:51.002170,MR,1,0
1672,2024-12-31 02:42:59.947696,AE,0,0
1673,2024-04-02 05:43:08.350659,BY,0,1
1674,2025-02-03 10:10:03.022450,DZ,0,0
1675,2025-09-21 04:26:47.018605,BO,0,0
1676,2025-04-07 14:04:58.686243,BH,0,0
1677,2024-12-13 23:09:41.718586,CO,1,0
1678,2024-07-22 04:13:08.251024,IL,0,0
1679,2025-10-13 19:03:40.344706,MX,0,0
1680,2025-06-26 02:02:07.934258,LK,1,1
1681,2024-09-25 12:56:11.251139,PG,1,0
1682,2024-08-16 21:03:01.302133,BO,0,0
1683,2025-12-20 11:11:54.257229,CR,1,1
1684,2025-08-22 22:43:52.904813,TV,0,0
1685,2024-04-19 19:42:35.889649,CD,0,1
1686,2024-05-30 06:59:37.741895,PT,0,0
1687,2024-09-16 14:43:53.117398,CL,0,1
1688,2025-02-25 16:49:21.023106,GE,1,1
1689,2024-12-26 08:02:37.780373,PL,1,0
1690,2024-08-11 19:14:32.375109,CL,0,1
1691,2024-04-06 06:27:58.186066,LA,0,0
1692,2024-09-09 10:36:05.804294,MA,0,0
1693,2025-06-23 06:34:51.082450,BB,0,1
1694,2024-07-06 06:53:30.575866,LR,0,0
1695,2024-05-18 13:35:31.832188,LC,0,1
1696,2024-07-30 12:54:11.618537,MK,0,1
1697,2024-11-15 16:01:05.800495,BE,1,0
1698,2025-06-08 21:18:16.102465,IL,1,1
1699,2025-09-21 06:40:05.005040,EC,1,1
1700,2024-02-22 22:10:00.828899,NA,0,0
1701,2025-10-16 11:42:37.510424,TH,0,0
1702,2025-07-30 16:12:10.131710,HU,1,0
1703,2024-04-09 09:55:43.117130,CA,1,1
1704,2025-09-09 10:46:57.239369,CU,1,1
1705,2024-04-28 22:30:38.640564,BH,0,0
1706,2025-09-28 18:56:22.918607,GN,0,0
1707,2024-05-05 16:53:14.484705,MZ,0,0
1708,2024-10-29 03:10:44.648618,ZM,1,0
1709,2025-12-16 02:21:49.075315,BS,0,1
1710,2025-03-31 14:16:18.935480,IL,0,0
1711,2025-12-01 09:10:05.091231,BO,1,1
1712,2024-02-16 03:26:27.222868,BI,1,0
1713,2024-06-23 16:06:52.338018,KH,1,1
1714,2024-12-20 03:16:32.440846,CN,0,1
1715,2024-04-07 09:46:33.235478,LS,1,0
1716,2024-04-29 17:20:47.991772,PL,0,1
1717,2024-03-08 05:00:23.118859,TO,1,0
1718,2024-12-12 15:08:24.886474,RS,1,0
1719,2024-11-14 18:10:40.649131,AT,0,0
1720,2024-11-05 19:04:45.704590,NP,1,1
1721,2024-06-05 10:49:25.125281,GH,0,0
1722,2025-11-24 17:12:14.695915,IS,0,1
1723,2024-08-22 15:31:34.575669,CZ,1,1
1724,2024-02-25 12:42:28.696764,VN,1,1
1725,2025-04-25 21:47:52.995705,KH,0,0
1726,2024-09-02 18:53:33.442038,NG,0,1
1727,2025-11-06 01:42:02.822378,QA,0,0
1728,2024-03-15 18:18:22.759679,IT,1,0
1729,2024-11-06 00:05:25.898914,NL,0,1
1730,2024-06-24 22:02:56.696233,SL,0,1
1731,2024-07-31 05:11:21.867686,ST,0,0
1732,2025-09-02 20:06:48.184051,MU,0,0
1733,2025-08-24 09:25:20.857157,MK,0,1
1734,2025-01-15 14:50:52.402601,RU,0,1
1735,2024-10-08 12:41:29.786403,TM,1,0
1736,2025-02-01 04:58:04.666749,MW,0,1
1737,2024-08-15 18:23:57.018467,AR,0,1
1738,2024-09-20 03:39:32.417071,GN,1,1
1739,2024-02-21 14:59:05.136082,IT,1,0
1740,2024-03-14 00:26:37.971604,PW,0,0
1741,2025-02-20 23:00:12.134856,TV,0,0
1742,2026-01-30 09:51:31.312417,DJ,0,1
1743,2024-04-13 08:45:27.693735,KM,0,0
1744,2024-07-25 09:01:32.184724,SN,0,0
1745,2025-09-18 11:58:12.691208,LK,0,0
1746,2024-03-12 01:24:51.385701,GN,0,1
1747,2025-03-26 18:00:29.778009,MW,1,1
1748,2024-10-16 09:30:54.369098,EC,0,0
1749,2024-06-07 20:33:27.618449,UA,1,1
1750,2024-09-19 12:21:01.794067,LK,0,1
1751,2025-06-23 19:42:16.588198,UA,0,1
1752,2024-02-20 19:45:16.548691,ME,1,0
1753,2024-10-14 02:46:23.431187,TN,1,1
1754,2025-03-17 22:07:44.222610,TM,1,0
1755,2025-12-23 23:35:31.152009,SA,1,0
1756,2025-03-02 05:31:07.858606,EC,0,0
1757,2025-01-23 11:20:47.269496,BW,1,1
1758,2024-03-12 05:57:38.031144,UY,1,1
1759,2024-07-09 01:18:14.014801,SL,0,0
1760,2025-01-14 09:07:26.620934,LS,0,0
1761,2025-12-01 17:21:57.229010,FR,0,0
1762,2025-09-11 07:27:52.012469,LV,0,0
1763,2025-07-07 22:15:25.206578,LI,0,0
1764,2024-03-14 17:21:25.593453,CY,1,1
1765,2025-04-03 17:24:03.747062,CV,1,0
1766,2025-08-18 21:04:20.341007,SL,0,1
1767,2025-10-20 22:05:40.280981,BN,0,0
1768,2024-10-30 02:51:53.238250,HR,0,0
1769,2024-11-15 04:38:31.447944,BZ,0,0
1770,2024-10-03 01:40:39.739735,LI,0,0
1771,2024-05-09 21:27:20.581790,DJ,0,1
1772,2025-07-19 04:29:41.050781,NZ,0,0
1773,2025-08-31 15:27:13.029989,RU,1,0
1774,2025-05-19 10:22:02.518727,EC,0,0
1775,2025-06-30 19:14:31.498327,TJ,0,0
1776,2025-06-20 20:25:06.777945,VE,1,0
1777,2025-08-28 02:24:46.466211,GR,0,0
1778,2025-05-31 09:01:56.386509,EC,0,1
1779,2024-11-02 14:53:56.814793,ES,0,0
1780,2025-06-17 03:40:28.989672,CN,0,0
1781,2024-06-09 00:44:49.090221,AD,0,1
1782,2025-12-24 06:56:53.449703,TO,0,0
1783,2024-11-12 06:37:07.715645,TN,0,1
1784,2024-02-23 20:58:09.339012,UY,0,1
1785,2024-09-19 16:04:36.156609,VA,1,1
1786,2024-07-10 13:52:48.203389,TM,0,0
1787,2024-04-16 06:27:40.276242,SB,1,1
1788,2024-05-12 22:56:33.277630,CH,1,0
1789,2024-03-28 01:19:09.098131,LY,0,0
1790,2026-01-17 19:51:32.845448,DM,1,0
1791,2025-05-09 22:34:17.910336,BT,0,1
1792,2025-09-22 10:13:51.350369,SV,0,1
1793,2025-05-12 01:41:31.598209,LT,0,0
1794,2024-12-22 11:21:07.840043,IN,0,1
1795,2024-07-02 09:20:05.212351,MD,0,0
1796,2024-03-20 17:47:45.953330,IE,1,0
1797,2025-08-28 02:54:27.117843,WS,0,0
1798,2024-02-01 03:42:40.297669,MV,0,1
1799,2024-12-16 07:54:56.619400,NL,0,0
1800,2026-01-08 03:04:42.903957,NG,0,1
1801,2025-01-25 09:43:38.588816,MT,0,0
1802,2024-10-13 18:52:00.569046,MT,0,0
1803,2024-04-14 07:26:50.558658,QA,0,0
1804,2025-08-29 08:53:10.421935,TR,1,0
1805,2025-05-20 17:44:11.294415,LA,1,1
1806,2024-07-14 00:03:31.156490,PG,0,0
1807,2024-03-25 01:29:17.494219,AU,0,1
1808,2024-09-02 15:26:48.496464,LB,0,0
1809,2024-08-08 23:12:58.412390,CA,0,1
1810,2024-03-25 10:05:46.979289,DO,1,0
1811,2025-11-09 20:02:07.204073,DK,0,0
1812,2025-07-18 22:03:42.183689,SY,0,1
1813,2025-12-19 05:02:04.846655,BW,0,0
