event_id,user_id,event_type,timestamp
1322,4948,churn,2026-01-30 16:39:44.979761
1323,380,activation,2026-01-30 16:44:14.854756
1324,1777,reactivation,2026-01-30 16:40:57.588192
1325,1243,churn,2026-01-30 16:41:44.334228
1326,3035,churn,2026-01-30 16:34:53.725071
1327,1788,activation,2026-01-30 16:35:44.931831
1328,1387,churn,2026-01-30 16:39:13.960556
1329,2769,activation,2026-01-30 16:45:14.185019
1330,1369,activation,2026-01-30 16:46:19.649052
1331,3169,reactivation,2026-01-30 16:44:11.683936
1332,2801,reactivation,2026-01-30 16:39:56.469690
1333,4776,churn,2026-01-30 16:41:23.306719
1334,4486,reactivation,2026-01-30 16:37:10.063136
1335,3873,reactivation,2026-01-30 16:39:33.329112
1336,4683,reactivation,2026-01-30 16:44:47.784889
1337,4565,churn,2026-01-30 16:43:40.422565
1338,921,churn,2026-01-30 16:42:06.613890
1339,4436,reactivation,2026-01-30 16:38:37.952701
1340,861,churn,2026-01-30 16:35:52.536731
1341,2327,activation,2026-01-30 16:42:06.219693
1342,209,activation,2026-01-30 16:46:33.437911
1343,198,churn,2026-01-30 16:35:36.339800
1344,3653,churn,2026-01-30 16:44:53.085085
1345,982,activation,2026-01-30 16:38:15.653718
1346,3913,activation,2026-01-30 16:43:34.569183
1347,4404,reactivation,2026-01-30 16:43:22.734477
1348,4882,churn,2026-01-30 16:43:30.681504
1349,2883,churn,2026-01-30 16:45:19.346273
1350,211,activation,2026-01-30 16:39:15.470566
1351,700,churn,2026-01-30 16:43:12.137310
1352,2392,reactivation,2026-01-30 16:42:31.783589
1353,2816,churn,2026-01-30 16:45:32.428170
1354,2190,reactivation,2026-01-30 16:42:44.218158
1355,3803,activation,2026-01-30 16:36:07.038487
1356,4822,churn,2026-01-30 16:34:50.583158
1357,3905,reactivation,2026-01-30 16:37:13.625311
1358,4648,churn,2026-01-30 16:44:07.599296
1359,4970,activation,2026-01-30 16:41:00.075011
1360,3311,churn,2026-01-30 16:42:15.117051
1361,3800,reactivation,2026-01-30 16:39:22.372206
1362,2917,reactivation,2026-01-30 16:40:17.738876
1363,1899,activation,2026-01-30 16:46:03.397404
1364,3988,reactivation,2026-01-30 16:37:34.069120
1365,616,churn,2026-01-30 16:43:51.389939
1366,1052,churn,2026-01-30 16:43:53.382485
1367,4775,reactivation,2026-01-30 16:40:39.367463
1368,2804,churn,2026-01-30 16:41:39.258354
1369,2139,reactivation,2026-01-30 16:41:04.079875
1370,2533,activation,2026-01-30 16:41:31.803658
1371,2625,reactivation,2026-01-30 16:35:04.589162
1372,3732,churn,2026-01-30 16:35:59.521799
1373,1157,activation,2026-01-30 16:46:04.040549
1374,169,activation,2026-01-30 16:45:46.386060
1375,2238,reactivation,2026-01-30 16:36:54.106939
1376,2375,churn,2026-01-30 16:35:58.481073
1377,1783,reactivation,2026-01-30 16:36:23.444772
1378,4983,activation,2026-01-30 16:46:22.501060
1379,4388,activation,2026-01-30 16:36:01.573364
1380,4705,churn,2026-01-30 16:42:46.745909
1381,4322,reactivation,2026-01-30 16:45:32.831887
1382,361,reactivation,2026-01-30 16:45:44.449356
1383,2300,reactivation,2026-01-30 16:37:44.029462
1384,3647,reactivation,2026-01-30 16:38:04.848135
1385,4406,activation,2026-01-30 16:34:57.442289
1386,3900,churn,2026-01-30 16:45:25.007240
1387,265,churn,2026-01-30 16:38:04.987528
1388,4888,churn,2026-01-30 16:38:21.368526
1389,4068,churn,2026-01-30 16:44:57.639649
1390,3529,activation,2026-01-30 16:45:28.022933
1391,99,activation,2026-01-30 16:43:55.360873
1392,3049,reactivation,2026-01-30 16:44:58.376391
1393,71,activation,2026-01-30 16:45:02.105266
1394,1178,activation,2026-01-30 16:43:39.234011
1395,3925,reactivation,2026-01-30 16:46:21.246634
1396,3957,churn,2026-01-30 16:38:39.948212
1397,352,churn,2026-01-30 16:39:22.373218
1398,209,activation,2026-01-30 16:44:13.593013
1399,4925,activation,2026-01-30 16:45:51.993920
1400,89,churn,2026-01-30 16:44:26.785963
1401,2428,activation,2026-01-30 16:45:09.467730
1402,4555,activation,2026-01-30 16:44:09.834639
1403,2038,churn,2026-01-30 16:39:04.141629
1404,1835,activation,2026-01-30 16:36:00.558443
1405,3374,reactivation,2026-01-30 16:37:22.356004
1406,1617,activation,2026-01-30 16:37:07.621225
1407,3886,reactivation,2026-01-30 16:39:02.905108
1408,2894,churn,2026-01-30 16:35:21.449352
1409,1082,activation,2026-01-30 16:41:49.119831
1410,3654,churn,2026-01-30 16:44:16.976952
1411,1601,reactivation,2026-01-30 16:45:50.137724
1412,4675,reactivation,2026-01-30 16:37:26.085517
1413,3292,reactivation,2026-01-30 16:41:47.083032
1414,2366,reactivation,2026-01-30 16:41:55.786329
1415,1741,churn,2026-01-30 16:46:05.986639
1416,1774,churn,2026-01-30 16:39:12.010136
1417,1022,reactivation,2026-01-30 16:40:31.440356
1418,3306,activation,2026-01-30 16:42:02.737988
1419,845,activation,2026-01-30 16:40:38.197410
1420,2078,churn,2026-01-30 16:43:01.629668
1421,938,activation,2026-01-30 16:43:27.311263
1422,1323,activation,2026-01-30 16:39:28.132925
1423,972,reactivation,2026-01-30 16:36:51.118219
1424,548,activation,2026-01-30 16:44:48.844650
1425,4182,activation,2026-01-30 16:44:11.397384
1426,1601,activation,2026-01-30 16:39:09.422602
1427,1467,reactivation,2026-01-30 16:46:04.536535
1428,2077,activation,2026-01-30 16:37:54.817788
1429,3113,churn,2026-01-30 16:41:58.862928
1430,4430,reactivation,2026-01-30 16:38:33.993183
1431,918,activation,2026-01-30 16:44:35.054281
1432,3324,reactivation,2026-01-30 16:45:56.274152
1433,3838,churn,2026-01-30 16:34:55.271201
1434,1194,activation,2026-01-30 16:44:27.410451
1435,898,reactivation,2026-01-30 16:39:45.001549
1436,1081,churn,2026-01-30 16:35:15.394071
1437,4223,activation,2026-01-30 16:44:47.506815
1438,4256,reactivation,2026-01-30 16:35:51.109731
1439,2291,activation,2026-01-30 16:46:30.831352
1440,1199,activation,2026-01-30 16:44:24.782348
1441,1889,reactivation,2026-01-30 16:37:43.467509
1442,3398,reactivation,2026-01-30 16:39:42.983081
1443,3077,reactivation,2026-01-30 16:36:33.762415
1444,595,activation,2026-01-30 16:39:44.935324
1445,504,activation,2026-01-30 16:44:46.329771
1446,3296,reactivation,2026-01-30 16:35:52.711592
1447,2218,churn,2026-01-30 16:44:59.299082
1448,1282,churn,2026-01-30 16:43:54.924128
1449,1499,reactivation,2026-01-30 16:35:48.103750
1450,3456,activation,2026-01-30 16:43:14.679542
1451,1770,reactivation,2026-01-30 16:38:06.519480
1452,1336,reactivation,2026-01-30 16:36:11.605886
1453,838,activation,2026-01-30 16:44:18.681160
1454,390,churn,2026-01-30 16:40:53.542402
1455,1044,activation,2026-01-30 16:41:12.467009
1456,4792,activation,2026-01-30 16:44:35.385330
1457,2384,activation,2026-01-30 16:41:51.459146
1458,651,reactivation,2026-01-30 16:37:59.955096
1459,4854,reactivation,2026-01-30 16:40:20.083666
1460,4890,reactivation,2026-01-30 16:35:40.728239
1461,2292,reactivation,2026-01-30 16:36:06.208425
1462,2904,churn,2026-01-30 16:43:34.739910
1463,2112,activation,2026-01-30 16:39:42.312551
1464,3762,reactivation,2026-01-30 16:34:52.046200
1465,476,reactivation,2026-01-30 16:34:54.344067
1466,1132,churn,2026-01-30 16:46:41.649739
1467,911,reactivation,2026-01-30 16:38:50.114873
1468,1577,reactivation,2026-01-30 16:40:30.921373
1469,3989,reactivation,2026-01-30 16:40:37.446983
1470,4016,activation,2026-01-30 16:39:30.024912
1471,1703,reactivation,2026-01-30 16:36:56.431339
1472,2468,reactivation,2026-01-30 16:38:10.441438
1473,3509,churn,2026-01-30 16:39:14.544668
1474,3177,churn,2026-01-30 16:36:13.670521
1475,397,churn,2026-01-30 16:39:14.187851
1476,3049,reactivation,2026-01-30 16:35:36.194727
1477,772,churn,2026-01-30 16:46:35.766701
1478,3807,reactivation,2026-01-30 16:45:52.810083
1479,2654,churn,2026-01-30 16:36:21.735583
1480,3815,churn,2026-01-30 16:42:34.976538
1481,4154,churn,2026-01-30 16:39:53.444525
1482,494,reactivation,2026-01-30 16:46:42.133472
1483,2601,reactivation,2026-01-30 16:38:49.816013
1484,3500,churn,2026-01-30 16:42:03.474196
1485,448,reactivation,2026-01-30 16:41:19.464013
1486,2610,activation,2026-01-30 16:36:17.248662
1487,2664,churn,2026-01-30 16:42:26.873363
1488,2787,churn,2026-01-30 16:43:28.239210
1489,4390,churn,2026-01-30 16:35:28.518897
1490,1141,activation,2026-01-30 16:42:20.831574
1491,2446,activation,2026-01-30 16:39:05.499304
1492,1722,activation,2026-01-30 16:41:39.681908
1493,15,reactivation,2026-01-30 16:43:49.066303
1494,3207,churn,2026-01-30 16:42:01.132337
1495,1793,churn,2026-01-30 16:43:36.275153
1496,3711,reactivation,2026-01-30 16:38:12.314167
1497,3272,reactivation,2026-01-30 16:40:08.468846
1498,3884,activation,2026-01-30 16:41:23.723488
1499,263,reactivation,2026-01-30 16:41:26.906763
1500,1541,activation,2026-01-30 16:40:44.195899
1501,1756,reactivation,2026-01-30 16:37:55.919161
1502,4623,churn,2026-01-30 16:37:21.231846
1503,1380,churn,2026-01-30 16:35:42.734263
1504,4962,activation,2026-01-30 16:34:59.649853
1505,2901,reactivation,2026-01-30 16:38:10.570252
1506,2222,activation,2026-01-30 16:43:23.984259
1507,83,activation,2026-01-30 16:43:22.267621
1508,4846,activation,2026-01-30 16:36:19.205011
1509,1120,reactivation,2026-01-30 16:40:56.163680
1510,1084,reactivation,2026-01-30 16:43:44.723105
1511,1498,churn,2026-01-30 16:38:32.639647
1512,4788,churn,2026-01-30 16:44:36.326966
1513,4974,activation,2026-01-30 16:38:47.539866
1514,515,reactivation,2026-01-30 16:46:25.961236
1515,3730,churn,2026-01-30 16:43:31.489402
1516,1716,churn,2026-01-30 16:43:29.146611
1517,1041,churn,2026-01-30 16:43:58.555576
1518,3529,churn,2026-01-30 16:39:29.777481
1519,609,activation,2026-01-30 16:40:37.624212
1520,1985,reactivation,2026-01-30 16:42:22.605081
1521,4008,activation,2026-01-30 16:38:00.552528
1522,2137,activation,2026-01-30 16:37:34.561135
1523,4744,activation,2026-01-30 16:36:38.028846
1524,4432,activation,2026-01-30 16:40:59.015814
1525,319,activation,2026-01-30 16:46:13.818717
1526,4903,churn,2026-01-30 16:35:46.240137
1527,1430,activation,2026-01-30 16:43:32.696538
1528,2849,activation,2026-01-30 16:38:31.814498
1529,1636,reactivation,2026-01-30 16:45:13.022777
1530,1095,reactivation,2026-01-30 16:36:07.782455
1531,1692,activation,2026-01-30 16:41:03.149649
1532,2747,churn,2026-01-30 16:35:36.024953
1533,683,reactivation,2026-01-30 16:35:06.515500
1534,779,activation,2026-01-30 16:37:58.617487
1535,2652,churn,2026-01-30 16:38:03.079655
1536,4551,churn,2026-01-30 16:37:12.423833
1537,3868,reactivation,2026-01-30 16:38:34.790178
1538,4605,activation,2026-01-30 16:42:30.875010
1539,4243,activation,2026-01-30 16:40:23.316523
1540,4789,reactivation,2026-01-30 16:46:00.861319
1541,4093,reactivation,2026-01-30 16:43:54.235227
1542,2512,reactivation,2026-01-30 16:36:24.925983
1543,3297,reactivation,2026-01-30 16:46:41.544847
1544,3329,churn,2026-01-30 16:38:30.374107
1545,4966,activation,2026-01-30 16:37:30.992766
1546,162,reactivation,2026-01-30 16:45:25.092141
1547,4543,reactivation,2026-01-30 16:45:40.037199
1548,1492,churn,2026-01-30 16:45:18.134369
1549,2432,activation,2026-01-30 16:35:42.360391
1550,2644,churn,2026-01-30 16:43:01.210760
1551,4613,churn,2026-01-30 16:35:15.324489
1552,1281,activation,2026-01-30 16:40:33.854113
1553,703,activation,2026-01-30 16:41:34.900500
1554,3312,churn,2026-01-30 16:46:13.335099
1555,4019,activation,2026-01-30 16:45:22.907947
1556,2197,churn,2026-01-30 16:44:55.487435
1557,4425,reactivation,2026-01-30 16:38:15.090570
1558,3834,activation,2026-01-30 16:46:17.219482
1559,517,churn,2026-01-30 16:43:07.384485
1560,1570,churn,2026-01-30 16:42:13.446451
1561,1652,reactivation,2026-01-30 16:39:15.403519
1562,1211,churn,2026-01-30 16:42:36.032622
1563,1890,activation,2026-01-30 16:43:38.687588
1564,1141,reactivation,2026-01-30 16:45:10.879555
1565,4319,reactivation,2026-01-30 16:37:56.339108
1566,4864,churn,2026-01-30 16:39:44.835479
1567,320,churn,2026-01-30 16:39:01.313082
1568,4899,reactivation,2026-01-30 16:38:54.993794
1569,25,reactivation,2026-01-30 16:40:49.943402
1570,1036,activation,2026-01-30 16:40:46.941044
1571,187,activation,2026-01-30 16:44:26.910668
1572,4311,reactivation,2026-01-30 16:42:39.512455
1573,4730,activation,2026-01-30 16:37:23.927845
1574,1774,churn,2026-01-30 16:37:47.147696
1575,2842,activation,2026-01-30 16:44:25.905978
1576,1883,activation,2026-01-30 16:44:13.084407
1577,4327,activation,2026-01-30 16:40:35.510415
1578,3907,activation,2026-01-30 16:36:20.795169
1579,4402,churn,2026-01-30 16:39:57.514101
1580,4917,activation,2026-01-30 16:45:54.116667
1581,2502,activation,2026-01-30 16:40:46.178909
1582,1387,activation,2026-01-30 16:43:49.185878
1583,2080,activation,2026-01-30 16:41:34.624793
1584,1046,churn,2026-01-30 16:43:33.784754
1585,2848,activation,2026-01-30 16:45:59.717487
1586,1623,churn,2026-01-30 16:42:26.128371
1587,1913,churn,2026-01-30 16:44:41.226375
1588,3964,reactivation,2026-01-30 16:42:46.671014
1589,1150,churn,2026-01-30 16:35:18.650897
1590,3885,activation,2026-01-30 16:42:23.692190
1591,2935,activation,2026-01-30 16:40:31.894937
1592,4428,activation,2026-01-30 16:46:44.183662
1593,2575,activation,2026-01-30 16:44:16.474736
1594,2632,reactivation,2026-01-30 16:39:10.736425
1595,2656,reactivation,2026-01-30 16:46:35.839040
1596,3639,activation,2026-01-30 16:45:03.813905
1597,928,reactivation,2026-01-30 16:36:42.610744
1598,972,activation,2026-01-30 16:41:28.972165
1599,891,reactivation,2026-01-30 16:40:01.869911
1600,412,reactivation,2026-01-30 16:37:12.160347
1601,2607,churn,2026-01-30 16:36:08.888967
1602,2679,reactivation,2026-01-30 16:37:01.176989
1603,3330,activation,2026-01-30 16:42:58.975114
1604,4307,reactivation,2026-01-30 16:35:28.636454
1605,3897,activation,2026-01-30 16:41:23.338241
1606,4236,reactivation,2026-01-30 16:42:43.026415
1607,595,churn,2026-01-30 16:37:45.075103
1608,2285,reactivation,2026-01-30 16:38:14.918595
1609,4784,activation,2026-01-30 16:34:53.843187
1610,3383,churn,2026-01-30 16:37:15.648855
1611,4057,churn,2026-01-30 16:36:59.449643
1612,2623,activation,2026-01-30 16:42:21.659839
1613,1598,churn,2026-01-30 16:39:30.673557
1614,546,churn,2026-01-30 16:41:46.807499
1615,2479,activation,2026-01-30 16:36:38.846972
1616,2537,activation,2026-01-30 16:43:35.362396
1617,1791,activation,2026-01-30 16:43:46.206451
1618,1948,reactivation,2026-01-30 16:36:21.080118
1619,2219,reactivation,2026-01-30 16:37:29.688592
1620,208,activation,2026-01-30 16:39:59.139869
1621,462,activation,2026-01-30 16:37:55.786333
1622,2292,activation,2026-01-30 16:38:47.965164
1623,3633,activation,2026-01-30 16:36:39.940002
1624,1840,churn,2026-01-30 16:43:05.681630
1625,3547,reactivation,2026-01-30 16:41:04.037084
1626,256,reactivation,2026-01-30 16:39:54.567144
1627,3694,reactivation,2026-01-30 16:44:33.080515
1628,2210,churn,2026-01-30 16:40:38.659365
1629,3017,churn,2026-01-30 16:41:57.797016
1630,3159,reactivation,2026-01-30 16:44:55.917115
1631,2156,reactivation,2026-01-30 16:41:00.204881
1632,2136,churn,2026-01-30 16:36:06.275155
1633,3913,churn,2026-01-30 16:43:57.136777
1634,4370,churn,2026-01-30 16:37:27.013437
1635,1436,reactivation,2026-01-30 16:44:01.907367
1636,1478,reactivation,2026-01-30 16:40:04.622066
1637,565,churn,2026-01-30 16:45:28.050404
1638,4272,reactivation,2026-01-30 16:43:21.935467
1639,365,churn,2026-01-30 16:36:21.911751
1640,3412,activation,2026-01-30 16:45:53.691855
1641,2060,activation,2026-01-30 16:43:29.769557
1642,4469,churn,2026-01-30 16:43:57.600738
1643,4390,churn,2026-01-30 16:39:57.389629
1644,3377,reactivation,2026-01-30 16:37:11.414398
1645,2274,activation,2026-01-30 16:34:55.745359
1646,2898,activation,2026-01-30 16:36:31.506974
1647,3359,activation,2026-01-30 16:41:02.545459
1648,1268,churn,2026-01-30 16:39:01.784822
1649,5,reactivation,2026-01-30 16:43:21.567787
1650,3268,activation,2026-01-30 16:43:24.291045
1651,2101,activation,2026-01-30 16:43:12.283675
1652,2040,churn,2026-01-30 16:38:09.431771
1653,24,churn,2026-01-30 16:41:34.335432
1654,251,churn,2026-01-30 16:39:07.069750
1655,1590,reactivation,2026-01-30 16:39:05.498534
1656,946,reactivation,2026-01-30 16:46:49.453633
1657,1275,churn,2026-01-30 16:42:25.457663
1658,342,churn,2026-01-30 16:41:05.914516
1659,2033,reactivation,2026-01-30 16:35:39.916113
1660,2520,churn,2026-01-30 16:35:22.257424
1661,4356,churn,2026-01-30 16:45:20.820668
1662,2557,activation,2026-01-30 16:41:50.279972
1663,1977,activation,2026-01-30 16:36:08.050896
1664,3472,reactivation,2026-01-30 16:42:04.607230
1665,1816,activation,2026-01-30 16:37:32.443706
1666,1011,activation,2026-01-30 16:41:45.482665
1667,645,churn,2026-01-30 16:37:33.017317
1668,3528,churn,2026-01-30 16:39:17.726485
1669,2015,churn,2026-01-30 16:37:35.947162
1670,232,churn,2026-01-30 16:37:33.992658
1671,1143,activation,2026-01-30 16:45:14.156598
1672,1783,churn,2026-01-30 16:38:48.936916
1673,1231,reactivation,2026-01-30 16:43:29.003498
1674,356,reactivation,2026-01-30 16:36:56.728987
1675,1766,reactivation,2026-01-30 16:40:55.082093
1676,2899,churn,2026-01-30 16:38:59.512912
1677,4420,reactivation,2026-01-30 16:37:38.415200
1678,1770,activation,2026-01-30 16:41:17.364477
1679,673,activation,2026-01-30 16:42:24.535325
1680,616,reactivation,2026-01-30 16:34:56.390888
1681,3471,activation,2026-01-30 16:38:12.326708
1682,818,reactivation,2026-01-30 16:38:03.868237
1683,1575,churn,2026-01-30 16:45:30.412206
1684,1621,churn,2026-01-30 16:41:29.444326
1685,3653,churn,2026-01-30 16:42:40.227467
1686,973,reactivation,2026-01-30 16:36:06.360758
1687,2074,reactivation,2026-01-30 16:35:46.464016
1688,211,churn,2026-01-30 16:42:46.364474
1689,3134,activation,2026-01-30 16:36:36.430406
1690,1090,reactivation,2026-01-30 16:35:32.123824
1691,4673,reactivation,2026-01-30 16:35:24.521904
1692,4949,reactivation,2026-01-30 16:42:59.406928
1693,2919,reactivation,2026-01-30 16:36:48.615850
1694,4260,reactivation,2026-01-30 16:42:12.568868
1695,3354,activation,2026-01-30 16:42:41.196873
1696,2385,reactivation,2026-01-30 16:42:21.446354
1697,4006,reactivation,2026-01-30 16:45:46.558411
1698,4947,activation,2026-01-30 16:37:26.971454
1699,2160,activation,2026-01-30 16:41:57.671240
1700,1778,activation,2026-01-30 16:43:10.297844
1701,3158,churn,2026-01-30 16:35:18.590248
1702,2658,activation,2026-01-30 16:37:09.424611
1703,4942,churn,2026-01-30 16:36:11.290375
1704,2677,churn,2026-01-30 16:39:14.859291
1705,4373,activation,2026-01-30 16:43:10.872787
1706,2521,activation,2026-01-30 16:39:32.281095
1707,229,reactivation,2026-01-30 16:46:18.878657
1708,3588,activation,2026-01-30 16:45:26.996055
1709,2916,activation,2026-01-30 16:35:20.990411
1710,3646,churn,2026-01-30 16:36:21.271818
1711,3999,activation,2026-01-30 16:38:00.189464
1712,3994,activation,2026-01-30 16:35:15.877589
1713,1989,activation,2026-01-30 16:38:03.339884
1714,4882,reactivation,2026-01-30 16:41:56.521228
1715,2677,activation,2026-01-30 16:41:02.953883
1716,1075,reactivation,2026-01-30 16:41:22.566537
1717,4110,reactivation,2026-01-30 16:37:49.647943
1718,1697,reactivation,2026-01-30 16:46:36.231543
1719,3015,reactivation,2026-01-30 16:38:20.525581
1720,1228,churn,2026-01-30 16:36:20.630824
1721,3153,activation,2026-01-30 16:45:49.199501
1722,1911,reactivation,2026-01-30 16:44:45.464230
1723,449,reactivation,2026-01-30 16:36:11.898300
1724,3746,activation,2026-01-30 16:36:15.511513
1725,4750,activation,2026-01-30 16:36:21.030473
1726,4230,churn,2026-01-30 16:37:12.023317
1727,3170,churn,2026-01-30 16:37:02.115561
1728,306,activation,2026-01-30 16:42:38.963260
1729,2442,activation,2026-01-30 16:43:59.407077
1730,355,reactivation,2026-01-30 16:35:54.914344
1731,1074,activation,2026-01-30 16:46:22.509747
1732,1351,churn,2026-01-30 16:42:26.374275
1733,1389,churn,2026-01-30 16:44:37.997716
1734,1923,churn,2026-01-30 16:37:02.052003
1735,2779,reactivation,2026-01-30 16:40:35.170436
1736,716,activation,2026-01-30 16:39:20.674846
1737,2019,reactivation,2026-01-30 16:43:31.061071
1738,2825,activation,2026-01-30 16:39:08.599613
1739,282,churn,2026-01-30 16:41:40.307173
1740,4194,churn,2026-01-30 16:37:00.598521
1741,4471,activation,2026-01-30 16:46:45.191992
1742,3437,reactivation,2026-01-30 16:37:48.912068
1743,2484,reactivation,2026-01-30 16:36:41.450767
1744,1504,reactivation,2026-01-30 16:46:32.840208
1745,1811,churn,2026-01-30 16:38:01.753784
1746,2027,reactivation,2026-01-30 16:38:38.481410
1747,1776,reactivation,2026-01-30 16:44:38.888818
1748,3773,churn,2026-01-30 16:43:10.296675
1749,3090,activation,2026-01-30 16:40:10.024799
1750,3734,reactivation,2026-01-30 16:41:41.077909
1751,387,churn,2026-01-30 16:40:29.779198
1752,3297,reactivation,2026-01-30 16:36:54.640393
1753,1192,reactivation,2026-01-30 16:44:42.416815
1754,4697,activation,2026-01-30 16:36:57.815256
1755,3094,reactivation,2026-01-30 16:44:03.067550
1756,2129,churn,2026-01-30 16:41:21.449655
1757,2106,churn,2026-01-30 16:39:53.388243
1758,3541,reactivation,2026-01-30 16:36:06.092320
1759,3616,reactivation,2026-01-30 16:45:52.991522
1760,1902,churn,2026-01-30 16:38:46.097491
1761,823,reactivation,2026-01-30 16:41:03.617058
1762,3115,activation,2026-01-30 16:42:54.356120
1763,532,activation,2026-01-30 16:44:17.903257
1764,4073,reactivation,2026-01-30 16:41:02.153599
1765,3307,activation,2026-01-30 16:40:10.552790
1766,562,churn,2026-01-30 16:36:47.138091
1767,1664,activation,2026-01-30 16:39:57.389463
1768,1327,reactivation,2026-01-30 16:38:03.439237
1769,1796,churn,2026-01-30 16:41:21.000893
1770,4767,reactivation,2026-01-30 16:36:22.377119
1771,2734,reactivation,2026-01-30 16:46:40.780606
1772,2438,activation,2026-01-30 16:44:42.989634
1773,170,reactivation,2026-01-30 16:37:33.027143
1774,2923,reactivation,2026-01-30 16:40:01.340141
1775,4683,reactivation,2026-01-30 16:40:12.649650
1776,790,churn,2026-01-30 16:35:27.614932
1777,3970,activation,2026-01-30 16:37:35.480826
1778,2342,churn,2026-01-30 16:41:29.339174
1779,1358,churn,2026-01-30 16:45:37.490232
1780,1242,churn,2026-01-30 16:38:25.405340
1781,1527,activation,2026-01-30 16:42:43.154137
1782,4071,reactivation,2026-01-30 16:39:59.136488
1783,2329,reactivation,2026-01-30 16:42:49.124252
1784,4774,activation,2026-01-30 16:41:04.932702
1785,3908,reactivation,2026-01-30 16:36:53.067313
1786,3787,reactivation,2026-01-30 16:37:02.071046
1787,36,churn,2026-01-30 16:44:25.907342
1788,2856,reactivation,2026-01-30 16:44:50.695125
1789,4334,churn,2026-01-30 16:42:08.451889
1790,412,activation,2026-01-30 16:42:01.570801
1791,2785,churn,2026-01-30 16:34:59.090949
1792,1436,churn,2026-01-30 16:43:46.837737
1793,3226,activation,2026-01-30 16:45:33.158737
1794,2139,reactivation,2026-01-30 16:42:19.884374
1795,259,churn,2026-01-30 16:37:55.243741
1796,2616,churn,2026-01-30 16:38:45.111643
1797,4819,churn,2026-01-30 16:35:12.782666
1798,985,reactivation,2026-01-30 16:39:14.376955
1799,3080,churn,2026-01-30 16:39:23.604511
1800,28,activation,2026-01-30 16:36:39.557475
1801,4080,reactivation,2026-01-30 16:40:12.843460
1802,1538,activation,2026-01-30 16:38:52.743700
1803,2151,churn,2026-01-30 16:41:53.412368
1804,2809,reactivation,2026-01-30 16:46:24.096053
1805,4545,reactivation,2026-01-30 16:41:29.364927
1806,2282,churn,2026-01-30 16:36:13.229496
1807,4264,churn,2026-01-30 16:43:09.708615
1808,3600,churn,2026-01-30 16:36:49.405273
1809,3876,churn,2026-01-30 16:45:50.578672
1810,1896,activation,2026-01-30 16:40:57.819591
1811,307,churn,2026-01-30 16:43:40.517563
1812,1218,churn,2026-01-30 16:43:41.944859
1813,3827,activation,2026-01-30 16:42:20.951385
1814,106,churn,2026-01-30 16:38:54.600518
1815,4039,activation,2026-01-30 16:42:23.569886
1816,2272,activation,2026-01-30 16:43:36.298572
1817,2973,reactivation,2026-01-30 16:46:19.378524
1818,4494,churn,2026-01-30 16:41:29.602397
1819,390,reactivation,2026-01-30 16:40:59.737853
1820,596,reactivation,2026-01-30 16:44:00.510796
1821,4190,churn,2026-01-30 16:41:42.330164
1822,4459,churn,2026-01-30 16:40:15.009287
1823,3817,reactivation,2026-01-30 16:44:45.310635
1824,3342,reactivation,2026-01-30 16:37:41.753079
1825,3959,activation,2026-01-30 16:38:21.126040
1826,1916,activation,2026-01-30 16:46:42.552944
1827,1300,churn,2026-01-30 16:39:27.610012
1828,1011,churn,2026-01-30 16:38:55.404023
1829,828,reactivation,2026-01-30 16:44:38.670062
1830,2456,churn,2026-01-30 16:40:45.588162
1831,3061,churn,2026-01-30 16:39:59.867568
1832,3655,reactivation,2026-01-30 16:46:08.718475
1833,4990,churn,2026-01-30 16:36:18.280993
1834,2670,activation,2026-01-30 16:43:07.610091
1835,705,reactivation,2026-01-30 16:36:03.303870
1836,1923,churn,2026-01-30 16:40:34.578432
1837,1085,activation,2026-01-30 16:43:57.062776
1838,130,activation,2026-01-30 16:36:17.348314
1839,4562,churn,2026-01-30 16:38:47.135192
1840,3876,reactivation,2026-01-30 16:45:35.959651
1841,1572,reactivation,2026-01-30 16:43:09.467667
1842,1477,churn,2026-01-30 16:43:49.645318
1843,1045,reactivation,2026-01-30 16:39:13.443757
1844,3098,reactivation,2026-01-30 16:43:11.926209
1845,3685,reactivation,2026-01-30 16:45:30.394366
1846,4043,churn,2026-01-30 16:43:19.573026
1847,1991,reactivation,2026-01-30 16:40:53.486609
1848,3143,reactivation,2026-01-30 16:40:28.069723
1849,1385,activation,2026-01-30 16:45:43.832285
1850,282,churn,2026-01-30 16:45:14.974136
1851,1960,reactivation,2026-01-30 16:41:30.627696
1852,1331,churn,2026-01-30 16:46:39.641851
1853,3930,activation,2026-01-30 16:45:42.883478
1854,826,churn,2026-01-30 16:42:30.207014
1855,1150,activation,2026-01-30 16:35:20.678232
1856,554,churn,2026-01-30 16:36:17.581731
1857,1228,churn,2026-01-30 16:46:46.178863
1858,2907,activation,2026-01-30 16:40:27.339769
1859,1715,churn,2026-01-30 16:43:16.613415
1860,2214,reactivation,2026-01-30 16:38:06.965470
1861,2477,reactivation,2026-01-30 16:42:23.007210
1862,2417,activation,2026-01-30 16:39:02.608228
1863,2578,activation,2026-01-30 16:38:07.661107
1864,1464,reactivation,2026-01-30 16:39:07.792169
1865,4449,reactivation,2026-01-30 16:35:21.874089
1866,2053,reactivation,2026-01-30 16:45:53.287465
1867,4989,activation,2026-01-30 16:45:08.524346
1868,111,churn,2026-01-30 16:46:03.028795
1869,547,reactivation,2026-01-30 16:42:51.133896
