item_id,seller_id,title,category,price,created_ts,status
1480,785,Gold Hoop Earrings,Accessories,113.1,2026-01-30 17:04:23.128582,active
1481,2238,White Sneakers,Shoes,110.36,2026-01-30 16:59:24.112349,sold
1482,2339,Slip-On Canvas Shoes,Shoes,180.26,2026-01-30 16:55:21.908342,active
1483,1535,Noise-Cancelling Earbuds,Electronics,112.03,2026-01-30 16:51:01.474424,active
1484,4933,Wool Winter Coat,Clothing,80.8,2026-01-30 17:01:28.792759,active
1485,1271,Leather Belt,Accessories,98.61,2026-01-30 16:55:06.015525,active
1486,4704,Trail Hiking Shoes,Shoes,39.49,2026-01-30 17:00:25.831358,removed
1487,1368,Striped T-Shirt,Clothing,83.92,2026-01-30 16:57:15.205359,active
1488,2576,Oversized Sweater,Clothing,199.14,2026-01-30 17:01:59.945993,active
1489,2241,Vintage Denim Jacket,Clothing,67.41,2026-01-30 16:55:54.670743,active
1490,129,White Sneakers,Shoes,83.53,2026-01-30 16:50:20.743576,active
1491,4104,Bluetooth Headphones,Electronics,66.47,2026-01-30 17:05:14.640149,active
1492,2757,Smartphone,Electronics,117.81,2026-01-30 16:55:55.764055,active
1493,1645,Floor Lamp,Home,55.06,2026-01-30 17:07:33.002645,sold
1494,243,Wool Scarf,Accessories,102.49,2026-01-30 16:54:31.519789,sold
1495,171,Slip-On Canvas Shoes,Shoes,41.39,2026-01-30 17:07:13.429461,active
1496,1500,Vintage Denim Jacket,Clothing,91.39,2026-01-30 17:06:38.736729,active
1497,3926,Throw Blanket,Home,50.35,2026-01-30 16:50:56.044458,active
1498,3272,Wireless Mouse,Electronics,192.88,2026-01-30 17:01:03.513541,active
1499,1050,Wireless Mouse,Electronics,63.12,2026-01-30 16:56:07.376021,active
1500,4233,Heeled Sandals,Shoes,21.78,2026-01-30 17:04:00.183654,active
1501,4876,Floor Lamp,Home,97.46,2026-01-30 17:01:48.763456,active
1502,1803,Noise-Cancelling Earbuds,Electronics,129.37,2026-01-30 17:06:44.012548,sold
1503,2854,Throw Blanket,Home,107.03,2026-01-30 16:52:09.201826,active
1504,2950,Nike Running Shoes,Shoes,54.2,2026-01-30 17:00:31.178735,active
1505,1244,Leather Boots,Shoes,180.1,2026-01-30 17:03:38.816927,sold
1506,1467,Throw Blanket,Home,31.46,2026-01-30 16:50:12.582883,sold
1507,263,Wool Scarf,Accessories,129.99,2026-01-30 16:50:47.612032,active
1508,1945,Striped T-Shirt,Clothing,141.58,2026-01-30 17:03:35.796603,sold
1509,3635,Decorative Cushion,Home,182.71,2026-01-30 16:56:10.634751,active
1510,600,Ceramic Vase,Home,185.2,2026-01-30 16:56:28.482754,removed
1511,381,Canvas Tote Bag,Accessories,141.91,2026-01-30 16:59:47.624213,active
1512,4356,Floral Summer Dress,Clothing,82.21,2026-01-30 17:00:28.502415,sold
1513,366,Leather Boots,Shoes,64.91,2026-01-30 17:01:48.387022,active
1514,2477,Striped T-Shirt,Clothing,28.49,2026-01-30 17:06:39.729412,active
1515,313,Ceramic Vase,Home,78.68,2026-01-30 16:56:16.774449,active
1516,2830,Floor Lamp,Home,36.57,2026-01-30 17:03:19.131230,active
1517,273,Nike Running Shoes,Shoes,25.74,2026-01-30 16:59:54.835521,active
1518,2548,Smartphone,Electronics,83.14,2026-01-30 16:59:06.816672,active
1519,947,Platform Sneakers,Shoes,5.04,2026-01-30 16:56:44.876770,active
1520,244,Platform Sneakers,Shoes,82.4,2026-01-30 17:01:16.525596,active
1521,3591,Canvas Tote Bag,Accessories,131.51,2026-01-30 16:54:04.580585,removed
1522,1193,Trail Hiking Shoes,Shoes,40.2,2026-01-30 16:51:37.524502,active
1523,4477,Wooden Coffee Table,Home,26.69,2026-01-30 17:02:49.528848,sold
1524,673,Corduroy Pants,Clothing,29.73,2026-01-30 16:58:33.967477,active
1525,930,Noise-Cancelling Earbuds,Electronics,12.43,2026-01-30 16:56:32.946370,active
1526,502,Leather Belt,Accessories,16.42,2026-01-30 16:59:41.606528,active
1527,4553,USB-C Charging Cable,Electronics,24.23,2026-01-30 16:54:17.718811,active
1528,920,Glass Storage Jar,Home,161.59,2026-01-30 16:54:16.112953,active
1529,1870,Noise-Cancelling Earbuds,Electronics,33.93,2026-01-30 16:57:36.974961,active
1530,1437,Wool Scarf,Accessories,32.98,2026-01-30 17:07:31.074321,active
1531,3103,Floor Lamp,Home,121.16,2026-01-30 16:54:43.423028,active
1532,4400,Portable Speaker,Electronics,67.23,2026-01-30 17:06:04.797222,active
1533,3716,Corduroy Pants,Clothing,44.15,2026-01-30 16:58:25.496211,active
1534,2156,Floral Summer Dress,Clothing,183.58,2026-01-30 16:51:47.448416,active
1535,693,Decorative Cushion,Home,43.06,2026-01-30 17:04:56.052394,active
1536,2431,Gold Hoop Earrings,Accessories,175.65,2026-01-30 16:57:43.206100,removed
1537,3821,Silver Necklace,Accessories,81.86,2026-01-30 17:05:45.573353,active
1538,3736,Black Hoodie,Clothing,84.06,2026-01-30 16:57:35.720088,active
1539,2655,Silver Necklace,Accessories,199.15,2026-01-30 16:51:09.814000,active
1540,2081,Silver Necklace,Accessories,34.08,2026-01-30 17:01:51.483601,sold
1541,862,Wall Art Print,Home,9.3,2026-01-30 17:04:48.162916,removed
1542,405,Slip-On Canvas Shoes,Shoes,7.52,2026-01-30 16:55:20.154794,active
1543,747,Wooden Coffee Table,Home,30.78,2026-01-30 16:55:50.219318,active
1544,3957,Wall Art Print,Home,27.71,2026-01-30 16:50:45.134205,active
1545,1159,Minimalist Wallet,Accessories,180.97,2026-01-30 16:59:20.545070,active
1546,1210,Silver Necklace,Accessories,91.3,2026-01-30 17:05:37.638217,active
1547,4676,Striped T-Shirt,Clothing,43.89,2026-01-30 17:04:54.471015,active
1548,1474,Leather Boots,Shoes,166.06,2026-01-30 17:02:23.753832,active
1549,3097,Laptop Stand,Electronics,91.85,2026-01-30 17:06:16.510413,active
1550,4240,Trail Hiking Shoes,Shoes,173.93,2026-01-30 17:01:03.716024,active
1551,224,Nike Running Shoes,Shoes,48.0,2026-01-30 17:03:52.192095,active
1552,265,Canvas Tote Bag,Accessories,9.1,2026-01-30 16:58:44.456205,sold
1553,2775,Floral Summer Dress,Clothing,158.61,2026-01-30 16:51:46.071451,active
1554,3515,Nike Running Shoes,Shoes,49.22,2026-01-30 16:53:12.058801,active
1555,3855,Minimalist Wallet,Accessories,126.94,2026-01-30 16:52:04.987022,active
1556,4874,Wool Scarf,Accessories,44.45,2026-01-30 17:03:48.602906,active
1557,3590,USB-C Charging Cable,Electronics,80.1,2026-01-30 16:50:03.386749,sold
1558,3219,Wireless Mouse,Electronics,177.3,2026-01-30 16:59:33.343152,active
1559,2170,Bluetooth Headphones,Electronics,33.34,2026-01-30 16:56:13.424059,active
1560,4693,USB-C Charging Cable,Electronics,10.03,2026-01-30 17:04:02.954664,active
1561,3088,Laptop Stand,Electronics,115.37,2026-01-30 16:59:30.778689,sold
1562,3900,Corduroy Pants,Clothing,55.33,2026-01-30 17:00:35.904232,active
1563,2063,Laptop Stand,Electronics,156.67,2026-01-30 16:51:08.112720,sold
1564,1814,Slip-On Canvas Shoes,Shoes,110.55,2026-01-30 16:55:09.033975,active
1565,2314,Leather Belt,Accessories,189.46,2026-01-30 17:07:34.562647,sold
1566,3000,Floral Summer Dress,Clothing,93.06,2026-01-30 17:02:31.379233,sold
1567,3537,Heeled Sandals,Shoes,160.31,2026-01-30 16:59:02.751307,sold
1568,3918,Wireless Mouse,Electronics,52.94,2026-01-30 17:03:25.697714,active
1569,4230,Silver Necklace,Accessories,138.44,2026-01-30 17:04:24.206552,sold
1570,3262,Wool Scarf,Accessories,79.52,2026-01-30 16:50:54.650770,active
1571,2706,Sunglasses,Accessories,136.12,2026-01-30 17:07:05.170110,active
1572,2227,Decorative Cushion,Home,69.57,2026-01-30 17:01:08.725677,sold
1573,4564,Striped T-Shirt,Clothing,118.03,2026-01-30 16:57:40.972455,active
1574,2032,Trail Hiking Shoes,Shoes,191.56,2026-01-30 17:01:49.517710,active
1575,3504,Vintage Denim Jacket,Clothing,27.38,2026-01-30 16:55:47.075963,active
1576,4244,Wool Winter Coat,Clothing,39.91,2026-01-30 17:05:23.196964,sold
1577,1090,Sunglasses,Accessories,119.6,2026-01-30 17:03:37.683963,active
1578,4271,Corduroy Pants,Clothing,184.87,2026-01-30 17:01:05.977444,active
1579,3183,Ceramic Vase,Home,73.24,2026-01-30 16:52:51.520187,sold
1580,4131,White Sneakers,Shoes,68.36,2026-01-30 17:06:58.565783,active
1581,4470,Platform Sneakers,Shoes,147.4,2026-01-30 16:57:22.227749,active
1582,4801,Decorative Cushion,Home,84.89,2026-01-30 17:05:58.569253,removed
1583,3735,Wooden Coffee Table,Home,8.25,2026-01-30 16:50:34.845878,active
1584,4535,Glass Storage Jar,Home,58.17,2026-01-30 16:51:49.094010,sold
1585,1313,Black Hoodie,Clothing,167.36,2026-01-30 16:52:20.256704,sold
1586,2301,Minimalist Wallet,Accessories,40.34,2026-01-30 16:52:32.829646,removed
1587,127,Leather Boots,Shoes,86.08,2026-01-30 16:55:23.473611,active
1588,3917,Smartphone,Electronics,125.63,2026-01-30 17:02:21.078703,active
1589,4080,Ceramic Vase,Home,154.94,2026-01-30 16:55:48.704929,removed
1590,2888,Gold Hoop Earrings,Accessories,35.95,2026-01-30 17:06:31.176379,sold
1591,4181,Corduroy Pants,Clothing,89.64,2026-01-30 17:05:41.519990,active
1592,3561,USB-C Charging Cable,Electronics,45.62,2026-01-30 17:04:48.608403,active
1593,4160,Portable Speaker,Electronics,147.52,2026-01-30 16:54:05.653734,sold
1594,1376,Smartphone,Electronics,74.77,2026-01-30 17:01:00.861659,active
1595,3535,Gold Hoop Earrings,Accessories,36.48,2026-01-30 16:59:29.908729,active
1596,1883,Wooden Coffee Table,Home,116.21,2026-01-30 16:51:50.183919,active
1597,4776,USB-C Charging Cable,Electronics,54.64,2026-01-30 16:55:02.050575,active
1598,2388,Bluetooth Headphones,Electronics,141.37,2026-01-30 16:59:11.156272,active
1599,4341,Noise-Cancelling Earbuds,Electronics,115.64,2026-01-30 16:58:37.778996,sold
1600,4392,Smartphone,Electronics,123.97,2026-01-30 16:52:37.126774,active
1601,3732,Blue Skinny Jeans,Clothing,55.96,2026-01-30 17:06:31.935547,active
1602,3473,Slip-On Canvas Shoes,Shoes,140.33,2026-01-30 16:52:21.529808,active
1603,4154,Leather Boots,Shoes,6.26,2026-01-30 17:01:26.431503,active
1604,2297,Minimalist Wallet,Accessories,52.3,2026-01-30 17:02:33.283390,active
1605,1099,Wool Scarf,Accessories,119.04,2026-01-30 17:00:28.550020,sold
1606,1379,Black Hoodie,Clothing,16.88,2026-01-30 17:04:44.932405,active
1607,1265,USB-C Charging Cable,Electronics,75.52,2026-01-30 16:59:43.707477,active
1608,1059,Heeled Sandals,Shoes,179.83,2026-01-30 17:04:26.255169,active
1609,2477,Leather Boots,Shoes,101.43,2026-01-30 16:50:05.643367,active
1610,3554,Canvas Tote Bag,Accessories,178.68,2026-01-30 16:50:24.098747,active
1611,4819,Sunglasses,Accessories,124.27,2026-01-30 17:01:07.770033,active
1612,2889,Platform Sneakers,Shoes,116.56,2026-01-30 16:59:57.912930,active
1613,2978,Throw Blanket,Home,40.33,2026-01-30 17:01:18.220376,sold
1614,345,Striped T-Shirt,Clothing,113.25,2026-01-30 17:03:23.315721,active
1615,1515,Throw Blanket,Home,22.12,2026-01-30 16:57:04.913726,active
1616,2041,Smartphone,Electronics,46.73,2026-01-30 17:01:05.110488,active
1617,1780,Leather Belt,Accessories,75.27,2026-01-30 16:58:32.881105,active
1618,516,Floral Summer Dress,Clothing,131.63,2026-01-30 17:00:52.337131,active
1619,1412,Portable Speaker,Electronics,56.87,2026-01-30 16:54:47.845389,active
1620,3333,Leather Belt,Accessories,115.1,2026-01-30 17:06:48.182184,active
1621,3842,Wool Scarf,Accessories,164.14,2026-01-30 16:58:16.580404,active
1622,3261,Decorative Cushion,Home,61.01,2026-01-30 17:04:04.063206,sold
1623,4287,Platform Sneakers,Shoes,50.06,2026-01-30 17:01:54.790108,sold
1624,1141,Gold Hoop Earrings,Accessories,5.18,2026-01-30 16:54:56.228581,sold
1625,1188,Gold Hoop Earrings,Accessories,102.51,2026-01-30 16:50:53.810868,active
1626,4088,Slip-On Canvas Shoes,Shoes,12.86,2026-01-30 16:50:39.706076,active
1627,1782,Bluetooth Headphones,Electronics,85.08,2026-01-30 16:57:29.773940,active
1628,1832,Black Hoodie,Clothing,161.73,2026-01-30 16:58:17.991220,active
1629,3741,Sunglasses,Accessories,64.16,2026-01-30 16:53:15.344855,sold
1630,4087,Striped T-Shirt,Clothing,34.52,2026-01-30 17:00:30.193084,active
1631,788,Wireless Mouse,Electronics,81.74,2026-01-30 16:55:12.589099,active
1632,3085,Striped T-Shirt,Clothing,88.5,2026-01-30 17:02:30.831916,active
1633,3447,Bluetooth Headphones,Electronics,103.37,2026-01-30 17:02:47.935735,active
1634,4690,Gold Hoop Earrings,Accessories,45.28,2026-01-30 17:05:04.639555,active
1635,325,Portable Speaker,Electronics,50.28,2026-01-30 17:07:08.404058,active
1636,1491,Sunglasses,Accessories,107.06,2026-01-30 16:51:56.227444,sold
1637,4480,Vintage Denim Jacket,Clothing,182.3,2026-01-30 16:56:15.183414,active
1638,4313,Minimalist Wallet,Accessories,68.13,2026-01-30 16:59:41.583313,sold
1639,2918,Wool Winter Coat,Clothing,130.11,2026-01-30 16:55:19.645157,active
1640,2353,Throw Blanket,Home,17.17,2026-01-30 16:57:58.790372,active
1641,4328,Black Hoodie,Clothing,163.42,2026-01-30 16:54:23.869408,active
1642,1578,Platform Sneakers,Shoes,111.46,2026-01-30 16:54:02.752393,sold
1643,1031,Floor Lamp,Home,172.16,2026-01-30 16:51:19.556585,sold
1644,3993,Floral Summer Dress,Clothing,182.8,2026-01-30 16:54:48.428965,active
1645,2182,Portable Speaker,Electronics,138.1,2026-01-30 16:56:29.881820,active
1646,2379,Glass Storage Jar,Home,104.56,2026-01-30 17:00:39.607640,active
1647,3554,Vintage Denim Jacket,Clothing,17.42,2026-01-30 16:54:03.131903,active
1648,688,Leather Boots,Shoes,69.12,2026-01-30 17:05:09.532102,active
1649,4923,Sunglasses,Accessories,163.33,2026-01-30 16:52:27.475635,sold
1650,3798,Vintage Denim Jacket,Clothing,172.41,2026-01-30 16:55:28.630687,active
1651,3969,Platform Sneakers,Shoes,121.58,2026-01-30 16:59:58.902001,active
1652,4804,Platform Sneakers,Shoes,126.87,2026-01-30 16:55:12.732115,active
1653,616,Corduroy Pants,Clothing,172.64,2026-01-30 17:03:19.171085,removed
1654,464,Oversized Sweater,Clothing,170.57,2026-01-30 16:58:33.126786,active
1655,3625,Portable Speaker,Electronics,165.01,2026-01-30 16:58:50.902826,active
1656,690,Floor Lamp,Home,83.35,2026-01-30 16:58:33.660485,active
1657,383,Bluetooth Headphones,Electronics,98.05,2026-01-30 16:55:08.223721,sold
1658,1584,Platform Sneakers,Shoes,166.76,2026-01-30 16:50:00.030402,sold
1659,611,USB-C Charging Cable,Electronics,168.58,2026-01-30 17:06:35.851429,active
1660,3325,Striped T-Shirt,Clothing,184.83,2026-01-30 16:58:40.880020,active
1661,2940,Blue Skinny Jeans,Clothing,146.45,2026-01-30 17:06:59.021561,active
1662,1074,Floral Summer Dress,Clothing,64.73,2026-01-30 16:53:27.355976,active
1663,3151,Ceramic Vase,Home,192.48,2026-01-30 16:55:56.126696,active
1664,2295,Leather Boots,Shoes,57.76,2026-01-30 16:50:29.583637,active
1665,984,Floral Summer Dress,Clothing,195.63,2026-01-30 16:58:29.485740,active
1666,1280,Sunglasses,Accessories,7.09,2026-01-30 17:05:27.926635,active
1667,1025,Sunglasses,Accessories,15.95,2026-01-30 17:01:21.600840,active
1668,2382,Floral Summer Dress,Clothing,72.1,2026-01-30 16:58:03.233802,active
1669,2550,USB-C Charging Cable,Electronics,95.21,2026-01-30 16:59:14.626009,active
1670,3776,Glass Storage Jar,Home,104.01,2026-01-30 17:04:49.946155,active
1671,4488,Gold Hoop Earrings,Accessories,82.37,2026-01-30 16:57:20.401991,active
1672,3640,Minimalist Wallet,Accessories,108.36,2026-01-30 17:05:28.052189,active
1673,4853,White Sneakers,Shoes,164.44,2026-01-30 17:02:40.708709,sold
1674,2682,Canvas Tote Bag,Accessories,136.34,2026-01-30 17:03:19.965305,active
1675,4944,Leather Boots,Shoes,55.05,2026-01-30 16:56:10.212341,sold
1676,597,Sunglasses,Accessories,133.86,2026-01-30 16:56:47.628151,sold
1677,2641,Laptop Stand,Electronics,199.17,2026-01-30 16:59:50.904175,active
1678,3732,Leather Belt,Accessories,5.32,2026-01-30 16:53:05.227726,active
1679,3237,Leather Belt,Accessories,44.83,2026-01-30 16:59:32.480761,active
1680,265,Canvas Tote Bag,Accessories,113.0,2026-01-30 16:50:54.414290,active
1681,2722,Oversized Sweater,Clothing,37.72,2026-01-30 16:58:39.595971,active
1682,2926,Floor Lamp,Home,175.86,2026-01-30 17:03:20.556444,sold
1683,4991,Trail Hiking Shoes,Shoes,88.95,2026-01-30 16:54:37.098332,active
1684,3332,Striped T-Shirt,Clothing,52.22,2026-01-30 17:07:23.217957,active
1685,2107,Trail Hiking Shoes,Shoes,126.16,2026-01-30 17:01:49.830531,sold
1686,1129,Portable Speaker,Electronics,151.13,2026-01-30 16:51:43.315901,sold
1687,2366,Silver Necklace,Accessories,50.38,2026-01-30 17:07:08.089441,active
1688,2922,Floor Lamp,Home,58.53,2026-01-30 16:56:40.416010,active
1689,3512,Minimalist Wallet,Accessories,161.47,2026-01-30 17:03:53.489007,active
1690,229,Sunglasses,Accessories,138.87,2026-01-30 16:55:41.212124,sold
1691,919,Leather Boots,Shoes,135.96,2026-01-30 17:06:29.064452,active
1692,4962,Leather Boots,Shoes,94.84,2026-01-30 17:03:10.362386,removed
1693,146,Throw Blanket,Home,197.44,2026-01-30 16:53:09.982512,sold
1694,4566,Portable Speaker,Electronics,157.59,2026-01-30 16:58:44.852318,sold
1695,3889,Nike Running Shoes,Shoes,172.22,2026-01-30 16:58:35.084136,active
1696,2965,Sunglasses,Accessories,109.26,2026-01-30 16:50:23.927621,sold
1697,1868,Laptop Stand,Electronics,191.04,2026-01-30 16:52:02.999284,active
1698,3270,Wooden Coffee Table,Home,70.78,2026-01-30 16:55:34.683962,sold
1699,4006,White Sneakers,Shoes,198.42,2026-01-30 16:58:06.643682,removed
1700,3441,Wireless Mouse,Electronics,50.55,2026-01-30 16:57:48.547644,active
1701,83,Smartphone,Electronics,88.49,2026-01-30 17:00:29.761364,active
1702,611,Leather Boots,Shoes,75.84,2026-01-30 16:58:51.746191,active
1703,4555,Wall Art Print,Home,181.53,2026-01-30 16:55:29.203115,active
1704,2602,Wireless Mouse,Electronics,25.83,2026-01-30 17:00:37.113571,removed
1705,2160,Floor Lamp,Home,143.24,2026-01-30 16:52:30.502210,removed
1706,1318,Silver Necklace,Accessories,67.48,2026-01-30 17:07:24.864997,active
1707,1134,Corduroy Pants,Clothing,183.58,2026-01-30 17:02:53.464909,sold
1708,1911,Trail Hiking Shoes,Shoes,29.15,2026-01-30 16:54:58.173090,active
1709,3186,Gold Hoop Earrings,Accessories,42.08,2026-01-30 16:55:38.283328,sold
1710,3549,Oversized Sweater,Clothing,28.14,2026-01-30 17:04:29.552537,active
1711,897,Ceramic Vase,Home,53.16,2026-01-30 16:59:09.927016,sold
1712,492,Leather Belt,Accessories,90.81,2026-01-30 17:02:20.438991,active
1713,2896,Wireless Mouse,Electronics,27.53,2026-01-30 16:54:58.773810,sold
1714,3961,Smartphone,Electronics,161.58,2026-01-30 17:04:16.008740,removed
1715,3399,Portable Speaker,Electronics,103.22,2026-01-30 16:56:12.826435,sold
1716,1005,Corduroy Pants,Clothing,81.7,2026-01-30 17:01:42.710904,active
1717,327,Wall Art Print,Home,120.48,2026-01-30 17:07:13.289874,sold
1718,2482,Silver Necklace,Accessories,65.51,2026-01-30 17:00:05.398313,active
1719,1862,Canvas Tote Bag,Accessories,132.67,2026-01-30 17:03:55.495199,active
1720,129,Decorative Cushion,Home,35.38,2026-01-30 17:02:38.350150,active
1721,1222,Sunglasses,Accessories,159.66,2026-01-30 17:01:58.087143,active
1722,3169,Heeled Sandals,Shoes,12.76,2026-01-30 16:50:03.778927,active
1723,4487,Oversized Sweater,Clothing,55.88,2026-01-30 16:58:07.557431,removed
1724,548,Canvas Tote Bag,Accessories,39.92,2026-01-30 17:06:59.436352,active
1725,4281,White Sneakers,Shoes,142.66,2026-01-30 17:03:40.536311,active
1726,4944,Decorative Cushion,Home,196.35,2026-01-30 17:03:33.254987,active
1727,1358,Glass Storage Jar,Home,98.24,2026-01-30 16:59:58.845148,sold
1728,2461,Platform Sneakers,Shoes,33.47,2026-01-30 17:02:34.112121,sold
1729,3735,Portable Speaker,Electronics,150.41,2026-01-30 17:00:05.205139,sold
1730,2642,Floral Summer Dress,Clothing,185.19,2026-01-30 16:52:39.153027,sold
1731,3645,Wooden Coffee Table,Home,66.17,2026-01-30 17:00:54.347260,active
1732,3175,Bluetooth Headphones,Electronics,125.74,2026-01-30 17:00:44.314670,sold
1733,670,Ceramic Vase,Home,163.8,2026-01-30 17:04:43.460495,active
1734,3169,Nike Running Shoes,Shoes,43.35,2026-01-30 16:52:14.597765,active
1735,4152,White Sneakers,Shoes,119.37,2026-01-30 17:01:50.185047,active
1736,4670,Heeled Sandals,Shoes,165.68,2026-01-30 16:50:09.096154,active
1737,3566,Silver Necklace,Accessories,96.91,2026-01-30 17:06:39.061584,active
1738,4735,Sunglasses,Accessories,26.42,2026-01-30 16:51:33.687163,sold
1739,3673,Nike Running Shoes,Shoes,138.35,2026-01-30 16:49:55.452357,active
1740,2495,Portable Speaker,Electronics,117.28,2026-01-30 16:55:13.787882,sold
1741,2585,Sunglasses,Accessories,123.91,2026-01-30 16:52:18.545759,active
1742,3238,Decorative Cushion,Home,44.42,2026-01-30 17:02:00.740282,active
1743,4462,USB-C Charging Cable,Electronics,63.11,2026-01-30 16:56:58.207602,active
1744,2277,Laptop Stand,Electronics,170.54,2026-01-30 17:03:31.970086,active
1745,2044,Leather Boots,Shoes,29.03,2026-01-30 17:06:09.162626,active
1746,4213,Striped T-Shirt,Clothing,116.23,2026-01-30 17:05:17.643126,active
1747,3002,Glass Storage Jar,Home,149.61,2026-01-30 17:02:49.704253,active
1748,4791,Oversized Sweater,Clothing,60.06,2026-01-30 16:50:42.263789,active
1749,913,Leather Boots,Shoes,43.11,2026-01-30 16:52:04.129085,active
1750,2149,Bluetooth Headphones,Electronics,121.88,2026-01-30 16:53:18.929041,active
1751,3086,Silver Necklace,Accessories,153.17,2026-01-30 16:55:26.053497,active
1752,4655,Smartphone,Electronics,176.77,2026-01-30 17:01:30.204944,active
1753,155,Floor Lamp,Home,95.68,2026-01-30 16:59:02.515323,active
1754,4627,Decorative Cushion,Home,21.99,2026-01-30 16:55:13.852807,active
1755,1178,Smartphone,Electronics,71.72,2026-01-30 16:52:42.037018,removed
1756,1717,Striped T-Shirt,Clothing,42.12,2026-01-30 17:06:00.094094,sold
1757,787,Vintage Denim Jacket,Clothing,115.95,2026-01-30 16:55:44.713179,sold
1758,4273,Leather Belt,Accessories,65.88,2026-01-30 16:55:57.629948,sold
1759,4663,Nike Running Shoes,Shoes,167.42,2026-01-30 17:03:28.748967,removed
1760,3702,Floor Lamp,Home,126.53,2026-01-30 17:02:33.598526,sold
1761,4504,Smartphone,Electronics,169.78,2026-01-30 17:01:09.773828,active
1762,2512,Floral Summer Dress,Clothing,80.56,2026-01-30 17:02:03.778375,active
1763,4583,Slip-On Canvas Shoes,Shoes,74.61,2026-01-30 17:00:33.882706,active
1764,3143,Throw Blanket,Home,151.13,2026-01-30 16:53:02.645303,active
1765,4186,Noise-Cancelling Earbuds,Electronics,121.3,2026-01-30 16:54:01.240666,active
1766,3193,Wool Scarf,Accessories,99.11,2026-01-30 16:59:37.733583,active
1767,68,Leather Boots,Shoes,144.45,2026-01-30 16:53:37.856401,removed
1768,398,Wooden Coffee Table,Home,162.09,2026-01-30 17:07:05.743478,active
1769,4826,Sunglasses,Accessories,107.38,2026-01-30 16:54:56.423731,sold
1770,1752,Portable Speaker,Electronics,137.73,2026-01-30 16:54:47.124468,active
1771,1960,Smartphone,Electronics,12.66,2026-01-30 16:53:18.860018,removed
1772,1103,Black Hoodie,Clothing,70.06,2026-01-30 17:02:16.387321,active
1773,1300,Laptop Stand,Electronics,146.98,2026-01-30 16:55:17.404005,active
1774,3880,Wireless Mouse,Electronics,155.1,2026-01-30 16:55:51.707428,removed
1775,2832,Laptop Stand,Electronics,65.34,2026-01-30 17:06:23.396405,sold
1776,238,Striped T-Shirt,Clothing,18.35,2026-01-30 17:03:54.037785,sold
1777,278,Decorative Cushion,Home,26.09,2026-01-30 16:54:30.334140,sold
1778,3123,Sunglasses,Accessories,42.39,2026-01-30 16:51:46.624034,active
1779,1798,Heeled Sandals,Shoes,45.36,2026-01-30 17:01:45.752025,sold
1780,816,Ceramic Vase,Home,74.44,2026-01-30 16:56:25.069720,active
1781,143,Noise-Cancelling Earbuds,Electronics,88.92,2026-01-30 17:07:13.573380,active
1782,535,Leather Boots,Shoes,158.86,2026-01-30 17:04:18.847657,active
1783,1411,Silver Necklace,Accessories,43.31,2026-01-30 17:06:45.977572,active
1784,4501,Minimalist Wallet,Accessories,150.86,2026-01-30 17:04:03.985101,sold
1785,4518,Leather Boots,Shoes,172.3,2026-01-30 16:54:48.688864,active
1786,547,Floral Summer Dress,Clothing,64.72,2026-01-30 16:54:45.640769,active
1787,2826,Vintage Denim Jacket,Clothing,186.38,2026-01-30 17:02:26.272590,active
1788,3310,Sunglasses,Accessories,108.78,2026-01-30 16:55:49.072595,sold
1789,1937,Bluetooth Headphones,Electronics,28.65,2026-01-30 16:57:32.766201,active
1790,883,Minimalist Wallet,Accessories,99.04,2026-01-30 16:54:11.959493,active
1791,2986,White Sneakers,Shoes,37.42,2026-01-30 16:58:12.405604,active
1792,4310,White Sneakers,Shoes,180.18,2026-01-30 16:53:13.233448,active
1793,19,Portable Speaker,Electronics,184.91,2026-01-30 16:59:16.664158,sold
1794,866,Smartphone,Electronics,40.84,2026-01-30 17:06:22.665848,active
1795,3339,Laptop Stand,Electronics,126.56,2026-01-30 17:02:06.865005,active
1796,2568,Corduroy Pants,Clothing,59.53,2026-01-30 16:52:03.254791,active
1797,740,Floor Lamp,Home,43.52,2026-01-30 17:00:39.931197,sold
1798,874,Nike Running Shoes,Shoes,90.07,2026-01-30 17:00:08.776938,active
1799,854,Wall Art Print,Home,113.84,2026-01-30 16:53:56.854681,active
1800,2727,Ceramic Vase,Home,179.21,2026-01-30 17:01:38.420682,active
1801,4506,Platform Sneakers,Shoes,148.74,2026-01-30 16:59:08.524809,active
1802,4182,Wall Art Print,Home,70.58,2026-01-30 17:01:03.980139,sold
1803,378,Silver Necklace,Accessories,14.68,2026-01-30 16:50:31.690395,active
1804,920,Glass Storage Jar,Home,68.3,2026-01-30 16:57:01.365475,active
1805,70,Gold Hoop Earrings,Accessories,124.77,2026-01-30 17:02:29.746701,active
1806,2008,Trail Hiking Shoes,Shoes,97.7,2026-01-30 16:51:23.588497,sold
1807,2780,Glass Storage Jar,Home,25.7,2026-01-30 17:03:27.427343,sold
1808,1322,Floor Lamp,Home,43.02,2026-01-30 16:49:40.595962,active
1809,3866,Gold Hoop Earrings,Accessories,95.92,2026-01-30 16:59:29.380771,sold
1810,180,Glass Storage Jar,Home,87.87,2026-01-30 17:06:18.427655,active
1811,2624,Gold Hoop Earrings,Accessories,111.77,2026-01-30 16:56:54.460048,sold
1812,4626,Slip-On Canvas Shoes,Shoes,24.61,2026-01-30 17:06:24.834666,active
